Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-X-Speed(m/s);DVL-Y-Speed(m/s);DVl-Temperature(c);Conductivity (mmhos/cm);CTD-Temperature (c);Salinity (ppt);Sound Speed (m/s);
35.9242175370653;14.5013776082252;15:12:16.31;6/29/2017;9;1.24;131.95;2.27258492511768;0.92;129.2;128.27;2.45;-4.39;29.4;.03;32.46;32.49;83.9;92;551.7;15.59;-5.9;D;359.8044;39;12.801;3;1.23;208;120.56;14.50149975;35.92415888;0;0;1;N;6.620592;72;72;11;136;136;129.4423;0;0.6293047;-7.106332E-02;26.38;0;26.38;38.534;1541.377;
35.9242130975643;14.5013846547453;15:12:17.36;6/29/2017;9;1.378;126.84;2.27258492511768;0.92;128.6;127.69;-0.6;-15.7;29.4;.03;32.25;32.28;83.9;92;551.7;15.59;-5.9;D;359.8044;39;12.004;3;1.28;208;120.08;14.50149975;35.92415888;0;0;1;N;6.122019;53;53;11;121;121;127.255;0;0.6590896;-2.582072E-02;26.38;0;26.38;38.555;1541.4;
35.9242079754335;14.5013879200417;15:12:18.37;6/29/2017;9;1.262;139.87;2.27258492511768;0.92;129.3;128.37;0.38;-1.51;29.4;.02;32.51;32.53;83.9;92;551.7;15.59;-5.9;D;359.8044;39;11.469;3;1.25;208;118.36;14.50149975;35.92415888;0;0;1;N;5.559144;60;60;11;110;110;124.6214;0;0.6336039;-0.1061921;26.38;0;26.38;38.534;1541.376;
35.9242032038692;14.5013923268711;15:12:19.40;6/29/2017;9;1.215;133.67;2.27258492511768;0.92;126.8;125.94;0.92;-5.65;29.4;.01;33.02;33.03;83.9;85;551.6;15.74;-5.4;D;389.3647;39;10.871;3;1.24;208;116.9;14.50149975;35.92415888;0;0;1;N;5.016532;63;63;11;110;110;121.912;0;0.6293072;-9.681091E-02;26.4;0;26.38;38.456;1541.292;
35.9241976583593;14.5013984020963;15:12:20.43;6/29/2017;9;1.485;139.28;2.27258492511768;0.92;128.9;127.98;0.15;-7.51;29.4;.02;33.11;33.13;83.9;85;551.6;15.74;-5.4;D;389.3647;39;10.108;3;1.36;208;115.19;14.50149975;35.92415888;0;0;1;N;4.4087;58;58;11;94;94;118.6731;0;0.6963505;-6.006735E-02;26.44;0;26.44;38.205;1541.16;
35.9241911114193;14.5014064201874;15:12:21.46;6/29/2017;9;1.909;134.53;2.27258492511768;0.92;130.4;129.44;1.36;-0.22;29.4;.03;32.92;32.95;83.9;85;551.6;15.74;-5.4;D;389.3647;39;9.151;3;1.74;208;113.01;14.50149975;35.92415888;0;0;1;N;3.694022;65;65;11;77;77;114.5891;0;0.8932712;-0.0324051;26.44;0;26.44;38.227;1541.184;
35.9241830634656;14.5014146720243;15:12:22.48;6/29/2017;9;2.095;139.06;2.27258492511768;0.92;125.3;124.49;0.2;5.86;29.4;.02;33.11;33.13;83.9;142;551.5;15.78;-9;D;233.0282;39;8.134;3;2;208;109.26;14.50149975;35.92415888;0;0;1;N;2.8001;58;58;11;76;76;109.077;0;1.018229;-0.1597919;26.44;0;26.44;38.232;1541.189;
35.9241746733408;14.5014252585295;15:12:23.49;6/29/2017;9;2.465;132.94;2.27258492511768;0.92;123.6;122.84;-1.5;-7.86;29.4;.02;33.01;33.03;83.9;142;551.5;15.78;-9;D;233.0282;39;6.947;3;2.27;208;104.61;14.50149975;35.92415888;0;0;1;N;1.871403;43;43;11;58;58;102.9296;0;1.158932;-0.1365281;26.44;0;26.44;38.174;1541.126;
35.9241667953123;14.5014375072376;15:12:24.52;6/29/2017;9;2.195;132.89;2.27258492511768;0.92;118.8;118.22;2.59;2.95;29.4;.01;33.24;33.25;83.9;142;551.4;15.6;-9.1;D;232.9859;39;5.686;3;2.31;208;98.89;14.50149975;35.92415888;0;0;1;N;0.9947802;71;71;11;56;56;96.8265;0;1.18133;-0.1490241;26.44;0;26.44;38.205;1541.159;
35.9241620839394;14.5014484196261;15:12:25.55;6/29/2017;9;2.2;127.55;2.27258492511768;0.92;111.6;111.31;0.36;15.3;29.5;.01;32.99;33.00;83.9;142;551.4;15.6;-9.1;D;232.9859;39;4.646;3;2.25;208;94.39;14.50149975;35.92415888;0;0;1;N;0.4445137;59;59;11;67;67;92.90166;0;1.151989;-0.1062703;26.44;0;26.44;37.927;1540.861;
35.9241565193413;14.5014601940347;15:12:26.56;6/29/2017;9;2.536;125.48;2.27258492511768;0.92;109.3;109.12;-1.35;3.52;29.5;.01;33.14;33.15;83.9;142;551.4;15.6;-9.1;D;232.9859;40;106.547;3;2.33;208;89.58;14.50264074;35.92416362;-2.98704;30.16892;1;N;0.186814;213;213;-25;60;60;88.96935;0;1.189975;-0.1265924;26.44;0;26.44;37.92;1540.855;
35.9241506806036;14.5014735106693;15:12:27.59;6/29/2017;9;2.509;123.89;2.27258492511768;0.92;101;101.21;-3.47;-22.6;29.4;.00;31.38;31.39;83.9;161;551.3;15.78;-10.2;D;205.4534;40;105.352;3;2.3;208;89.22;14.50264074;35.92416362;-2.98704;28.39812;1;N;0.8456824;213;213;-25;76;76;85.82882;0;1.168949;-0.1867132;26.44;0;26.44;38.032;1540.973;
35.9241463852591;14.5014827685361;15:12:28.62;6/29/2017;9;1.902;122.55;2.27258492511768;0.92;95.3;95.8;-2.33;-7.14;29.4;.00;33.49;33.50;83.9;161;551.3;15.78;-10.2;D;205.4534;40;104.524;3;1.96;207;88.95;14.50264074;35.92416362;-2.98704;28.39778;1;N;1.345813;213;213;-25;83;83;82.71273;0;0.9935351;-0.1573095;26.44;0;26.44;37.999;1540.938;
35.9241455;14.5014871666667;15:12:29.64;6/29/2017;9;1.65;104.08;2.27258492511768;0.92;94.1;94.66;-2.51;-0.84;29.4;.00;33.98;33.98;83.9;161;551.3;15.78;-10.2;D;205.4534;40;104.057;3;1.66;205;88.89;14.50264074;35.92416362;-2.98704;28.39778;1;N;1.466867;213;213;-25;82;82;81.44254;0;0.8450435;-0.1256061;26.5;0;26.5;37.874;1540.94;
35.9241448333333;14.5014948333333;15:12:30.65;6/29/2017;9;1.14;101.64;2.27258492511768;0.92;90.9;91.63;-3.29;-12.8;29.4;.01;33.17;33.18;83.9;93;551.2;15.5;-6;D;355.6129;40;103.294;3;1.65;208;88.79;14.50264074;35.92416362;-2.98704;28.39778;1;N;1.648322;213;213;-25;82;82;78.96748;0;0.8464913;-8.542702E-02;26.44;0;26.44;37.935;1540.869;
35.9241430005158;14.5015025778294;15:12:31.68;6/29/2017;9;1.351;103.95;2.27258492511768;0.92;92;92.67;-3.58;-1.91;29.3;.01;33.48;33.49;83.9;93;551.2;15.5;-6;D;355.6129;40;102.745;3;1.32;208;88.72;14.50264074;35.92416362;-2.98704;28.39778;1;N;1.621684;213;213;-25;78;78;78.00145;0;0.6693695;-0.1176245;26.44;0;26.44;37.921;1540.854;
35.924140776716;14.5015111111012;15:12:32.69;6/29/2017;9;1.568;104.9;2.27258492511768;0.92;96.2;96.65;-4.04;-10.3;29.4;.02;32.43;32.44;83.9;93;551.2;15.5;-6;D;355.6129;40;101.981;3;1.39;208;88.58;14.50264074;35.92416362;-2.98704;28.39778;1;N;1.930127;213;213;-25;60;60;75.86258;0;0.705901;-0.118806;26.46;0;26.46;37.818;1540.79;
35.9241388163638;14.5015187241976;15:12:33.71;6/29/2017;9;1.375;106.95;2.27258492511768;0.92;101.4;101.59;-3.47;-12.8;29.3;.02;33.44;33.46;83.9;87;551.1;15.54;-5.6;D;380.0689;40;101.299;3;1.48;208;88.44;14.50264074;35.92416362;-2.98704;28.39778;1;N;2.178051;213;213;-25;40;40;74.2506;0;0.7601371;-3.489146E-02;26.5;0;26.5;37.757;1540.817;
35.9241374714554;14.5015272627315;15:12:34.74;6/29/2017;9;1.575;101.46;2.27258492511768;0.92;107.7;107.59;-4.94;-13.3;29.3;.02;33.08;33.10;83.9;87;551.1;15.54;-5.6;D;380.0689;40;100.533;3;1.45;208;88.35;14.50264074;35.92416362;-2.98704;28.39778;1;N;2.467497;213;213;-25;18;18;73.0643;0;0.7367272;-0.1034068;26.5;0;26.5;37.803;1540.865;
35.9241348945396;14.5015342968753;15:12:35.77;6/29/2017;9;1.323;112.76;2.27258492511768;0.92;112.7;112.37;-4.47;-11.3;29.4;.05;32.82;32.87;83.9;83;551.1;15.66;-5.3;D;398.3855;40;99.907;3;1.43;208;88.17;14.50264074;35.92416362;-2.98704;28.39778;1;N;2.643079;213;213;-25;5;5;71.33073;0;0.7352594;4.134346E-02;26.5;0;26.5;37.716;1540.774;
35.924130566746;14.5015404672559;15:12:36.78;6/29/2017;9;1.273;120.96;2.27258492511768;0.92;121;120.33;-3.81;-7.38;29.4;.04;33.02;33.06;83.9;83;551.1;15.66;-5.3;D;398.3855;40;99.367;3;1.32;208;87.88;14.50264074;35.92416362;-2.98704;28.39778;1;N;3.12216;213;213;-25;5;5;68.30103;0;0.683063;4.178807E-03;26.5;0;26.5;37.684;1540.74;
35.924124428199;14.5015438721695;15:12:37.80;6/29/2017;9;1.56;144.22;2.27258492511768;0.92;123.9;123.13;-6.92;-4.41;29.4;.06;33.09;33.15;83.9;83;551.1;15.66;-5.3;D;398.3855;40;99.088;3;1.32;208;87.48;14.50264074;35.92416362;-2.98704;28.39778;1;N;3.802088;213;213;-25;5;5;64.18809;0;0.6811708;3.376156E-04;26.5;0;26.5;37.655;1540.711;
35.9241188206962;14.5015486335779;15:12:38.82;6/29/2017;9;1.345;140.77;2.27258492511768;0.92;136.6;135.5;-4.95;-11.5;29.4;.07;33.57;33.64;83.9;83;551.1;15.66;-5.3;D;398.3855;40;98.688;3;1.41;208;87.11;14.50264074;35.92416362;-2.98704;28.39778;1;N;4.400949;213;213;-25;5;5;60.78341;0;0.7245766;-0.0324192;26.5;0;26.5;37.457;1540.499;
35.924114102403;14.5015542320607;15:12:39.84;6/29/2017;9;1.499;136.06;2.27258492511768;0.92;137.9;136.77;-7.28;-8.9;29.4;.09;33.53;33.61;83.9;83;551.1;15.66;-5.3;D;398.3855;40;98.211;3;1.27;208;86.79;14.50264074;35.92416362;-2.98704;28.39778;1;N;4.933154;213;213;-25;5;5;57.93354;0;0.6514125;-7.755407E-03;26.5;0;26.5;37.818;1540.888;
35.9241076537188;14.5015584500563;15:12:40.85;6/29/2017;9;1.638;146.27;2.27258492511768;0.92;147.8;146.58;-8;-7.89;29.3;.10;33.25;33.36;83.9;83;551.1;15.66;-5.3;D;398.3855;40;97.874;3;1.47;208;86.36;14.50264074;35.92416362;-2.98704;28.39778;1;N;5.644889;213;213;-25;5;5;54.38021;0;0.8013455;0.0273699;26.5;0;26.5;37.821;1540.89;
35.9241016342207;14.5015638136944;15:12:41.88;6/29/2017;9;1.638;146.27;2.27258492511768;0.92;142.8;141.61;-14.1;-8.7;29.4;.16;32.78;32.94;83.9;82;551.0;15.47;-5.3;D;403.1707;40;97.436;3;1.28;208;85.95;14.50264074;35.92416362;-2.98704;28.39778;1;N;6.316609;202;202;-25;5;5;70.28972;0;0.6608593;1.155125E-02;26.5;0;26.5;37.905;1540.987;
35.9240965618998;14.5015671689609;15:12:42.89;6/29/2017;9;1.638;146.27;2.27258492511768;0.92;157.5;156.33;-14.6;-9.1;29.3;.18;32.72;32.91;83.9;82;551.0;15.47;-5.3;D;403.1707;40;97.175;3;1.41;208;85.61;14.50264074;35.92416362;-2.98704;28.39778;1;N;6.862942;195;195;-25;5;5;68.75117;0;0.7242937;8.567081E-03;26.56;0;26.56;37.767;1540.977;
35.9240900876313;14.5015706923581;15:12:43.91;6/29/2017;9;1.638;146.27;2.27258492511768;0.92;156;154.82;-18.1;3.76;29.4;.34;32.44;32.77;83.9;82;551.0;15.47;-5.3;D;403.1707;40;96.916;3;1.49;208;85.17;14.50264074;35.92416362;-2.98704;28.39778;1;N;7.576916;174;174;-25;5;5;66.78741;0;0.7658439;-3.513213E-02;26.5;0;26.54;37.725;1540.897;
35.9240844275816;14.5015734026659;15:12:44.93;6/29/2017;8;1.638;146.27;2.27258492511768;1.14;167.9;166.97;-23.1;7.66;29.3;.48;31.96;32.43;83.9;115;550.9;15.75;-7.3;D;287.4261;40;96.727;3;1.29;208;84.79;14.50264074;35.92416362;-2.98704;28.39778;1;N;8.224985;144;144;-25;5;5;65.05275;0;0.7479645;6.003068E-02;26.56;0;26.52;37.571;1540.699;
35.9240780571237;14.5015765745913;15:12:45.94;6/29/2017;6;1.638;146.27;2.27258492511768;1.21;156.4;155.22;-21.7;8.2;29.3;.76;30.43;31.19;83.9;115;550.9;15.75;-7.3;D;287.4261;40;96.509;3;1.7;208;84.35;14.50264074;35.92416362;-2.98704;28.17327;1;N;8.903397;151;151;-25;5;5;63.28713;0;0.8751526;1.780503E-02;26.56;0;26.56;37.261;1540.487;
35.9240708446055;14.5015939806909;15:12:46.95;6/29/2017;5;1.638;146.27;2.27258492511768;1.33;146.7;145.48;-21.9;2.12;29.3;1.07;30.44;31.50;83.9;115;550.9;15.75;-7.3;D;287.4261;40;96.198;3;1.8;208;83.85;14.50264074;35.92416362;-2.98704;28.17327;1;N;9.720431;152;152;-25;5;5;61.23042;0;0.9206748;-0.1080655;26.56;0;26.56;37.292;1540.548;
35.9240710157497;14.501606989651;15:12:47.96;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;139.2;138.05;-21.8;8.5;29.3;1.39;30.19;31.58;83.9;183;550.8;15.64;-11.7;D;180.5902;40;95.779;3;1.95;206;83.29;14.50264074;35.92416362;-2.98704;28.17327;1;N;10.61769;152;152;-25;5;5;59.06055;0;0.9935035;-0.1525365;26.63;0;26.63;36.507;1539.896;
35.9240711868924;14.5016199986112;15:12:48.98;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;128.4;127.49;-20.7;11.4;29.3;1.73;29.77;31.50;83.9;183;550.8;15.64;-11.7;D;180.5902;40;95.254;3;2.01;204;82.76;14.50264074;35.92416362;-2.98704;28.17327;1;N;11.43198;158;158;-25;5;5;57.17199;0;1.021327;-0.1558329;26.56;0;26.56;36.505;1539.762;
35.9240713580337;14.5016330075714;15:12:49.99;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;116.7;116.2;-19.1;5.02;29.3;2.03;29.72;31.75;83.9;167;550.6;15.61;-10.7;D;197.8203;40;94.594;3;1.95;204;82.3;14.50264074;35.92416362;-2.98704;28.17327;1;N;12.11998;168;168;-25;5;5;55.63574;0;0.9731001;-0.1990347;26.63;0;26.58;36.381;1539.701;
35.9240715291736;14.5016460165317;15:12:51.01;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;110.5;110.26;-20.6;6.19;29.3;2.32;29.87;32.19;83.9;167;550.6;15.61;-10.7;D;197.8203;40;93.841;3;1.98;203;81.88;14.50264074;35.92416362;-2.98704;28.17327;1;N;12.70687;160;160;-25;5;5;54.36778;0;1.003559;-0.172647;26.63;0;26.63;36.14;1539.584;
35.9240717003121;14.501659025492;15:12:52.02;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;101.3;101.5;-19.3;9.1;29.2;2.57;29.51;32.08;83.9;167;550.6;15.61;-10.7;D;197.8203;40;92.989;3;1.95;201;81.54;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.17687;165;165;-25;5;5;53.38019;0;0.9652808;-0.1507839;26.61;0;26.63;35.991;1539.447;
35.9240718714492;14.5016720344524;15:12:53.04;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;92.7;93.33;-18.2;5.12;29.2;2.86;29.51;32.36;83.9;153;550.5;15.61;-9.8;D;215.8824;40;92.062;3;1.87;201;81.26;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.48812;174;174;-25;5;5;52.73964;0;0.9452176;-0.1852441;26.56;0;26.56;36.078;1539.404;
35.9240720425849;14.5016850434129;15:12:54.05;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;86.3;87.27;-18.4;4.65;29.4;3.08;29.00;32.08;83.9;153;550.5;15.61;-9.8;D;215.8824;40;91.134;3;1.89;200;81.04;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.71183;173;173;-25;17;17;52.28579;0;0.9486086;-0.2067587;26.63;0;26.63;35.874;1539.367;
35.9240722137191;14.5016980523734;15:12:55.06;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;77.9;79.31;-17.8;4.93;29.4;3.36;28.88;32.24;83.9;153;550.5;15.61;-9.8;D;215.8824;40;90.197;3;1.88;199;80.89;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.81733;176;176;-25;40;40;52.07365;0;0.9430782;-0.2073618;26.63;0;26.63;35.818;1539.331;
35.924072384852;14.5017110613339;15:12:56.08;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;72;73.71;-17.9;4.92;29.4;3.60;28.62;32.21;83.9;147;550.4;15.64;-9.4;D;224.6531;40;89.221;3;1.88;204;80.82;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.79489;176;176;-25;57;57;52.11864;0;0.9503348;-0.1816991;26.63;0;26.63;35.554;1539.07;
35.9240725559834;14.5017240702946;15:12:57.09;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;67.2;69.16;-18.9;7.69;29.3;3.88;28.16;32.04;83.9;147;550.4;15.64;-9.4;D;224.6531;40;88.219;3;1.99;208;80.81;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.66593;170;170;-25;72;72;52.37842;0;1.004571;-0.1942358;26.63;0;26.63;35.294;1538.815;
35.9240727271134;14.5017370792552;15:12:58.11;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;62.3;64.5;-20.5;1.52;29.3;4.20;27.82;32.02;83.9;147;550.4;15.64;-9.4;D;224.6531;40;87.173;3;2.07;208;80.85;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.45643;162;162;-25;86;86;52.80428;0;1.060335;-0.1925599;26.63;0;26.63;35.143;1538.68;
35.9240728982421;14.501750088216;15:12:59.12;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;58;60.41;-22.8;1.52;29.3;4.54;27.55;32.09;83.9;173;550.3;15.59;-11.1;D;190.8555;40;86.064;3;2.16;206;80.96;14.50264074;35.92416362;-2.98704;28.17327;1;N;13.13743;146;146;-25;101;101;53.46202;0;1.097574;-0.1695643;26.63;0;26.63;35.045;1538.605;
35.9240730693693;14.5017630971768;15:13:00.13;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;54;56.61;-24.5;3.11;29.3;4.97;26.54;31.51;83.9;173;550.3;15.59;-11.1;D;190.8555;40;84.919;3;2.25;205;81.17;14.50264074;35.92416362;-2.98704;28.17327;1;N;12.66868;136;136;-25;116;116;54.44896;0;1.150516;-0.1170716;26.63;0;26.63;34.953;1538.543;
35.9240732404951;14.5017761061376;15:13:01.16;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;51.6;54.32;-25.3;2.33;29.3;5.43;25.81;31.23;83.9;173;550.3;15.59;-11.1;D;190.8555;40;83.776;3;2.38;203;81.46;14.50264074;35.92416362;-2.98704;28.17327;1;N;12.08513;121;121;-25;136;136;55.71207;0;1.21603;-0.1251305;26.63;0;26.63;34.916;1538.543;
35.9240734116194;14.5017891150985;15:13:02.18;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;50.8;53.56;-25;0.57;29.3;5.96;25.52;31.48;83.9;171;550.2;15.55;-11;D;193.0526;40;82.670;3;2.43;203;81.78;14.50264074;35.92416362;-2.98704;28.17327;1;N;11.47303;134;134;-25;143;143;57.07859;0;1.242835;-0.115074;26.63;0;26.63;34.703;1538.359;
35.9240735827424;14.5018021240595;15:13:03.19;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;51.5;54.22;-24.6;-1.6;29.3;6.49;25.33;31.82;83.9;171;550.2;15.55;-11;D;193.0526;40;81.514;3;2.4;202;82.13;14.50264074;35.92416362;-2.98704;28.17327;1;N;10.81729;135;135;-25;145;145;58.5903;0;1.234915;-7.040637E-02;26.63;0;26.63;34.56;1538.252;
35.924073753864;14.5018151330205;15:13:04.20;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;53;55.65;-24.7;-0.33;29.3;6.94;24.84;31.78;83.9;171;550.2;15.55;-11;D;193.0526;40;80.421;3;2.38;200;82.5;14.50264074;35.92416362;-2.98704;28.17327;1;N;10.17416;135;135;-25;146;146;60.12125;0;1.218534;-1.709938E-02;26.69;0;26.69;34.343;1538.199;
35.9240739249841;14.5018281419816;15:13:05.22;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;55.9;58.41;-24.2;-2.12;29.4;7.43;24.60;32.04;83.9;153;550.0;15.61;-9.8;D;215.6863;40;79.309;3;2.36;199;82.88;14.50264074;35.92416362;-2.98704;28.17327;1;N;9.510144;139;139;-25;143;143;61.75215;0;1.203699;9.539112E-04;26.69;0;26.69;34.252;1538.146;
35.9240740961028;14.5018411509427;15:13:06.23;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;58.7;61.08;-24;-0.98;29.4;7.87;24.24;32.11;83.9;153;550.0;15.61;-9.8;D;215.6863;40;78.173;3;2.35;198;83.24;14.50264074;35.92416362;-2.98704;28.17327;1;N;8.86917;139;139;-25;140;140;63.37465;0;1.207483;1.501742E-02;26.69;0;26.69;34.192;1538.121;
35.9240742672202;14.5018541599039;15:13:07.25;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;61.2;63.46;-23.9;-0.43;29.3;8.33;23.79;32.13;83.9;139;549.9;15.62;-8.9;D;237.3669;40;77.060;3;2.28;198;83.58;14.50264074;35.92416362;-2.98704;28.17327;1;N;8.293383;140;140;-25;137;137;64.87206;0;1.173712;4.050897E-02;26.69;0;26.69;34.136;1538.099;
35.9240744383361;14.5018671688651;15:13:08.26;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;63.8;65.93;-24.2;0.54;29.3;8.76;23.31;32.07;83.9;139;549.9;15.62;-8.9;D;237.3669;40;75.982;3;2.22;199;83.89;14.50264074;35.92416362;-2.98704;28.17327;1;N;7.763139;138;138;-25;134;134;66.28388;0;1.141066;3.559058E-02;26.69;0;26.69;34.091;1538.092;
35.9240746094506;14.5018801778264;15:13:09.27;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;66.1;68.11;-24.3;0.55;29.3;9.21;22.99;32.20;83.9;139;549.9;15.62;-8.9;D;237.3669;40;74.805;3;2.21;201;84.19;14.50264074;35.92416362;-2.98704;28.17327;1;N;7.236392;137;137;-25;121;121;67.71687;0;1.138413;2.826657E-02;26.69;0;26.69;34.056;1538.107;
35.9240747805637;14.5018931867878;15:13:10.29;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;67.1;69.06;-24.1;1.13;29.3;9.67;22.51;32.18;83.9;147;549.8;15.64;-9.4;D;224.4082;40;73.717;3;2.23;203;84.45;14.50264074;35.92416362;-2.98704;28.17327;1;N;6.801824;138;138;-25;122;122;68.92139;0;1.146163;2.480343E-02;26.69;0;26.69;34.036;1538.123;
35.9240749516754;14.5019061957492;15:13:11.30;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;68.3;70.2;-24.6;0.93;29.3;10.11;22.02;32.13;83.9;147;549.8;15.64;-9.4;D;224.4082;40;72.631;3;2.25;205;84.7;14.50264074;35.92416362;-2.98704;28.17327;1;N;6.391389;135;135;-25;122;122;70.07695;0;1.158866;2.749758E-02;26.69;0;26.69;34.065;1538.197;
35.9240751227856;14.5019192047106;15:13:12.32;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;69;70.87;-24.5;0.21;29.3;10.61;21.48;32.09;83.9;147;549.8;15.64;-9.4;D;224.4082;40;71.467;3;2.31;206;84.96;14.50264074;35.92416362;-2.98704;28.17327;1;N;5.964367;136;136;-25;133;133;71.2971;0;1.18989;3.248367E-02;26.69;0;26.69;33.961;1538.125;
35.9240752938945;14.5019322136722;15:13:13.33;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;70.5;72.29;-25;1.64;29.2;11.08;20.88;31.96;83.9;169;549.7;15.65;-10.8;D;195.1598;40;70.256;3;2.35;205;85.22;14.50264074;35.92416362;-2.98704;28.17327;1;N;5.533248;128;128;-25;133;133;72.54678;0;1.207935;0.0295439;26.69;0;26.69;33.91;1538.116;
35.9240754650019;14.5019452226337;15:13:14.34;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;72.5;74.19;-24.9;0.43;29.3;11.61;20.30;31.92;83.9;169;549.7;15.65;-10.8;D;195.1598;40;69.034;3;2.4;204;85.46;14.50264074;35.92416362;-2.98704;28.17327;1;N;5.152796;134;134;-25;120;120;73.66376;0;1.232446;3.677656E-02;26.75;0;26.75;33.733;1538.109;
35.924075636108;14.5019582315954;15:13:15.38;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;73.4;75.04;-24;0.61;29.2;12.15;20.18;32.34;83.9;169;549.7;15.65;-10.8;D;195.1598;40;67.820;3;2.39;202;85.68;14.50264074;35.92416362;-2.98704;28.17327;1;N;4.802573;139;139;-25;121;121;74.70323;0;1.227221;2.561036E-02;26.75;0;26.75;33.673;1538.089;
35.9240758072126;14.5019712405571;15:13:16.39;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;73.7;75.32;-23.9;-0.63;29.3;12.62;19.71;32.32;83.9;165;549.6;15.57;-10.6;D;199.8545;40;66.589;3;2.41;201;85.88;14.50264074;35.92416362;-2.98704;28.17327;1;N;4.472825;140;140;-25;133;133;75.69125;0;1.240936;-8.655523E-04;26.75;0;26.75;33.612;1538.069;
35.9240759783158;14.5019842495188;15:13:17.40;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;74.3;75.89;-23.8;-1.45;29.2;13.12;19.52;32.64;83.9;165;549.6;15.57;-10.6;D;199.8545;40;65.381;3;2.39;199;86.08;14.50264074;35.92416362;-2.98704;28.17327;1;N;4.170096;140;140;-25;134;134;76.60589;0;1.227709;4.405879E-03;26.75;0;26.75;33.49;1537.979;
35.9240761494176;14.5019972584806;15:13:18.42;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;75.7;77.22;-24.1;-0.98;29.2;13.56;19.14;32.69;83.9;148;549.5;15.58;-9.5;D;222.7703;40;64.231;3;2.38;199;86.26;14.50264074;35.92416362;-2.98704;28.17327;1;N;3.899961;138;138;-25;133;133;77.42786;0;1.223807;2.030888E-02;26.75;0;26.75;33.396;1537.922;
35.924076320518;14.5020102674425;15:13:19.43;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;77.1;78.55;-23.9;-1.37;29.2;14.03;18.64;32.66;83.9;148;549.5;15.58;-9.5;D;222.7703;40;63.012;3;2.31;201;86.46;14.50264074;35.92416362;-2.98704;28.17327;1;N;3.606602;141;141;-25;132;132;78.32631;0;1.172772;3.848876E-02;26.69;0;26.69;33.475;1537.906;
35.924076491617;14.5020232764044;15:13:20.45;6/29/2017;0;1.638;146.27;2.27258492511768;99.99;79;80.35;-24.3;1.51;29.2;14.46;18.12;32.57;83.9;148;549.5;15.58;-9.5;D;222.7703;40;61.799;3;2.22;202;86.63;14.50264074;35.92416362;-2.98704;28.17327;1;N;3.342362;137;137;-25;118;118;79.14049;0;1.141098;1.363646E-03;26.75;0;26.75;33.309;1537.906;
